product_id,product_name,category,material,brand,price_usd,rating,reviews_count,sustainability_label,is_eco_material,is_toxic_material,is_biodegradable,is_recyclable,is_reusable,is_plastic_free,is_organic,is_recycled_material,eco_score,is_sustainable
P006070,Halogen Bulb,Electronics & Energy,"Glass, Halogen Gas, Tungsten",Sylvania,5.28,4.4,11010,,1,0,0,1,1,1,0,0,55,1
P006071,Plastic Garden Stakes,Garden & Outdoors,Pvc Plastic,Vigoro,4.98,4.8,32740,,1,1,1,0,0,0,0,0,0,0
P006072,Virgin Plastic Keyboard,Electronics & Energy,Abs Plastic,Logitech,31.15,4.0,49089,,1,1,1,0,0,0,0,0,0,0
P006073,Glass Honey Jar,Food & Beverage,"Glass, Metal Lid",Beekeeper'S Naturals,14.46,3.6,27374,,1,0,0,1,1,1,0,0,55,1
P006074,Vegan Sneakers,Fashion & Clothing,"Recycled Pet, Natural Rubber Sole",Veja,132.37,4.3,26615,Fair Trade,1,0,1,1,1,1,1,1,100,1
P006075,Solar Charger Panel,Electronics & Energy,"Monocrystalline Silicon, Aluminum Frame",Anker,47.05,4.9,3457,,1,0,0,1,1,0,0,0,40,1
P006076,Chemical Cleaner Plastic Bottle,Cleaning,"Bleach, Synthetic Chemicals, Plastic",Mr. Clean,3.76,4.2,47103,,1,1,1,0,0,0,0,0,0,0
P006077,Compostable Coffee Bag,Food & Beverage,"Kraft Paper, Pla Lining",Counter Culture,16.98,4.0,17652,Bpi Certified,1,0,1,1,0,0,0,0,55,1
P006078,Neem Oil Pest Spray,Garden & Outdoors,"Cold-Pressed Neem Oil, Water",Garden Safe,9.1,3.7,34055,Omri Listed,0,0,0,0,0,0,0,0,8,1
P006079,Polyester Coat,Fashion & Clothing,100% Polyester,Zara,76.0,3.3,35596,,0,1,0,0,0,0,0,0,0,0
P006080,Nylon Dog Leash,Pet Care,"Nylon, Metal Hardware",Ruffwear,26.76,3.1,32223,,0,1,0,1,0,0,0,0,0,0
P006081,Organic Compost Fertilizer,Garden & Outdoors,"Compost, Worm Castings",Dr. Earth,18.82,3.1,413,Omri Listed,0,0,0,1,0,0,0,0,28,1
P006082,Electric Toothbrush Head,Personal Care,"Plastic, Nylon",Philips,9.37,4.2,45448,,1,1,1,0,0,0,0,0,0,0
P006083,Synthetic Baby Mattress,Baby & Kids,"Polyurethane Foam, Polyester Cover",Graco,86.26,3.3,46317,,0,1,0,0,0,0,0,0,0,0
P006084,Cotton Polyester Blend T-Shirt,Fashion & Clothing,"60% Cotton, 40% Polyester",Gap,21.11,4.7,34654,,1,1,1,0,1,1,0,0,30,1
P006085,Organic Cotton T-Shirt,Fashion & Clothing,100% Organic Cotton,Patagonia,37.22,4.3,1660,Gots,1,0,1,0,1,1,1,0,85,1
P006086,Natural Rubber Gloves,Cleaning,Natural Rubber,Mapa,6.17,3.6,42996,,1,0,1,0,1,1,1,0,70,1
P006087,Organic Baby Mattress,Baby & Kids,"Organic Cotton, Natural Latex",Naturepedic,309.71,3.3,37717,Gots,1,0,1,0,1,1,1,0,85,1
P006088,Wooden Baby Toy Block Set,Baby & Kids,Sustainably Sourced Maple Wood,Melissa & Doug,25.62,4.9,48986,Fsc Certified,1,0,1,0,0,1,0,0,50,1
P006089,Plastic Dog Bowl,Pet Care,Polypropylene Plastic,Van Ness,5.2,4.0,46694,,1,1,1,0,0,0,0,0,0,0
P006090,Bamboo Pen,Office & Stationery,"Bamboo Barrel, Recycled Ink Cartridge",Bambu,5.18,4.3,5130,Fsc Certified,1,0,1,1,1,1,0,1,100,1
P006091,Recycled Plastic Keyboard,Electronics & Energy,Post-Consumer Recycled Plastic,Hp,47.23,4.2,15613,Grs Certified,1,0,1,1,0,0,0,1,65,1
P006092,Standard Electric Kettle,Electronics & Energy,"Plastic, Stainless Steel Element",Hamilton Beach,23.54,4.0,39270,,1,0,1,1,1,1,0,0,80,1
P006093,Reusable Coffee Filter,Kitchen & Dining,Organic Cotton,Coffeesock,9.03,4.0,21168,Gots,1,0,1,0,1,1,1,0,85,1
P006094,Cast Iron Pan,Kitchen & Dining,Cast Iron,Lodge,37.45,3.2,36026,,1,0,0,1,1,1,0,0,55,1
P006095,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.5,4.9,42024,Nordic Swan,1,0,1,0,0,0,1,0,43,1
P006096,Cork Belt,Fashion & Clothing,"Cork, Cotton Lining",Corkor,32.66,3.4,23199,Vegan Society,1,0,1,0,1,1,0,0,60,1
P006097,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,38.9,4.1,40343,B Corp,1,0,0,1,1,1,0,0,65,1
P006098,Reusable Coffee Filter,Kitchen & Dining,Organic Cotton,Coffeesock,10.06,4.3,18920,Gots,1,0,1,0,1,1,1,0,85,1
P006099,Deet Insect Repellent Plastic,Healthcare & Wellness,"Deet, Synthetic Chemicals, Plastic",Off!,7.46,4.8,32626,,1,1,1,0,0,0,0,0,0,0
P006100,Polyester T-Shirt,Fashion & Clothing,100% Polyester,H&M,10.65,4.3,18798,,0,1,0,0,0,0,0,0,0,0
P006101,Disposable Diaper,Baby & Kids,"Polypropylene, Polyethylene, Sap",Pampers,0.29,4.0,41587,,0,1,0,0,0,0,0,0,0,0
P006102,Organic Cotton T-Shirt,Fashion & Clothing,100% Organic Cotton,Patagonia,33.97,4.9,43759,Gots,1,0,1,0,1,1,1,0,85,1
P006103,Natural Rubber Teether,Baby & Kids,100% Natural Hevea Rubber,Sophie La Girafe,26.02,4.0,36394,,0,0,0,0,0,0,1,0,10,0
P006104,Recycled Plastic Planter,Garden & Outdoors,100% Recycled Hdpe,Bloem,18.18,3.0,40978,Grs Certified,1,0,0,1,0,0,0,1,40,1
P006105,Plastic Straw,Kitchen & Dining,Polypropylene Plastic,Generic,0.95,4.2,21541,,1,1,1,0,0,0,0,0,0,0
P006106,Oxygen Bleach Powder,Cleaning,"Sodium Percarbonate, Cardboard Box",Oxiclean,10.99,4.4,34202,,1,0,0,1,0,0,0,0,20,1
P006107,Natural Mold Remover,Cleaning,"Tea Tree Oil, Vinegar",Benefect,16.34,4.7,25498,Ewg Verified,0,0,0,0,0,0,0,0,0,1
P006108,Wool Coat,Fashion & Clothing,"80% Wool, 20% Nylon",Everlane,232.42,3.7,32913,Rws Certified,1,1,1,0,1,1,0,0,30,1
P006109,Reusable Cotton Baby Wipes,Baby & Kids,Organic Cotton Flannel,Osocozy,15.6,5.0,26917,Gots,1,0,1,0,1,1,1,0,85,1
P006110,Cotton Produce Bag,Kitchen & Dining,Organic Cotton Mesh,Colony Co,9.5,3.1,37933,Gots,1,0,1,0,1,1,1,0,85,1
P006111,Organic Baby Mattress,Baby & Kids,"Organic Cotton, Natural Latex",Naturepedic,283.51,3.1,39655,Gots,1,0,1,0,1,1,1,0,85,1
P006112,Bamboo Toilet Brush,Cleaning,"Bamboo Handle, Plant Fiber",Bamboozle,15.26,4.9,31209,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P006113,Plastic Conditioner Bottle,Personal Care,Hdpe Plastic,Pantene,5.15,3.1,38932,,1,0,1,0,0,0,0,0,25,1
P006114,Plastic Shampoo Bottle,Personal Care,Hdpe Plastic,Head & Shoulders,5.17,4.0,4787,,1,0,1,0,0,0,0,0,25,1
P006115,Plastic Cling Wrap,Kitchen & Dining,Pvc Plastic,Glad,3.68,4.2,9845,,1,1,1,0,0,0,0,0,0,0
P006116,Plastic Spoon Set,Kitchen & Dining,"Nylon, Plastic",Generic,5.21,4.7,36389,,1,1,1,0,0,0,0,0,0,0
P006117,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,32.67,3.9,42829,,1,0,1,0,1,1,1,0,70,1
P006118,Synthetic Garden Gloves,Garden & Outdoors,"Nylon, Nitrile Coating",Mechanix,11.1,4.3,25393,,0,1,0,1,0,0,0,0,0,0
P006119,Plastic Dental Floss,Personal Care,"Nylon, Plastic Container",Oral-B,2.71,3.4,48642,,1,1,1,0,0,0,0,0,0,0
P006120,Cotton Polyester Blend T-Shirt,Fashion & Clothing,"60% Cotton, 40% Polyester",Gap,19.74,3.6,27512,,1,1,1,0,1,1,0,0,30,1
P006121,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.45,4.2,45007,Nordic Swan,1,0,1,0,0,0,1,0,43,1
P006122,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,4.24,3.4,25177,,1,1,1,0,1,1,0,0,30,1
P006123,Plastic Shampoo Bottle,Personal Care,Hdpe Plastic,Head & Shoulders,5.79,3.5,39514,,1,0,1,0,0,0,0,0,25,1
P006124,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,7.03,3.5,45918,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P006125,Cotton String Mop,Cleaning,"100% Cotton, Wood Handle",Libman,18.9,3.9,3465,,1,0,1,0,1,1,0,0,60,1
P006126,Glass Jar Set,Kitchen & Dining,"Glass, Metal Lid",Ball,14.47,4.0,35456,,1,0,0,1,1,1,0,0,55,1
P006127,Plastic Trash Bag,Kitchen & Dining,Hdpe Plastic,Glad,8.23,4.5,24633,,1,0,1,0,0,0,0,0,25,1
P006128,Canvas Pencil Case,Office & Stationery,100% Cotton Canvas,Scout,13.61,4.8,25969,,1,0,1,0,1,1,0,0,60,1
P006129,Nylon Floss Plastic Container,Healthcare & Wellness,"Nylon Fiber, Plastic Container",Oral-B,3.31,4.1,37324,,1,1,1,0,0,0,0,0,0,0
P006130,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.45,3.8,34306,Nordic Swan,1,0,1,0,0,0,1,0,43,1
P006131,Reusable Mesh Bag,Food & Beverage,Organic Cotton Mesh,Alchemy Goods,9.79,3.4,37822,Gots,1,0,1,0,1,1,1,0,85,1
P006132,Plastic Cotton Swabs,Personal Care,"Plastic, Cotton",Q-Tips,2.9,3.3,1634,,1,0,1,0,1,1,0,0,60,1
P006133,Staple-Free Stapler,Office & Stationery,"Abs Plastic, Metal Blade",Kokuyo,10.52,3.3,44117,,1,1,1,1,0,0,0,0,15,0
P006134,Compostable Tape,Office & Stationery,"Cellulose, Natural Rubber Adhesive",Nitto,6.6,4.4,19372,Bpi Certified,1,0,1,0,1,1,1,0,80,1
P006135,Ceramic Pan,Kitchen & Dining,"Aluminum, Ceramic Coating",Greenpan,52.96,4.0,28875,,1,0,0,1,1,1,0,0,55,1
P006136,Plastic Coffee Bag,Food & Beverage,"Multi-Layer Plastic, Aluminum",Folgers,12.25,4.5,26828,,1,0,1,1,1,0,0,0,65,1
P006137,Synthetic Pet Shampoo,Pet Care,"Synthetic Surfactants, Plastic Bottle",Hartz,6.33,4.2,15089,,1,1,1,0,0,0,0,0,0,0
P006138,Solar Charger Panel,Electronics & Energy,"Monocrystalline Silicon, Aluminum Frame",Anker,48.29,3.2,9157,,1,0,0,1,1,0,0,0,40,1
P006139,Wooden Crib,Baby & Kids,"Solid Pine Wood, Non-Toxic Paint",Babyletto,380.3,3.5,9535,Greenguard Gold,1,0,1,0,0,1,0,0,40,1
P006140,Bamboo Leggings,Fashion & Clothing,"72% Bamboo, 28% Nylon",Boody,43.44,3.2,25143,Oeko-Tex,1,1,1,0,1,1,0,0,40,1
P006141,Virgin Sticky Notes,Office & Stationery,"Virgin Paper, Acrylic Adhesive",Post-It,4.4,4.8,15077,,1,0,1,1,0,0,0,0,45,1
P006142,Reusable Travel Mug,Kitchen & Dining,"Stainless Steel, Plastic Lid",Yeti,33.3,3.5,32410,,1,0,1,1,1,1,0,0,80,1
P006143,Plastic Coffee Bag,Food & Beverage,"Multi-Layer Plastic, Aluminum",Folgers,10.7,4.4,38874,,1,0,1,1,1,0,0,0,65,1
P006144,Reusable Aluminum Foil,Kitchen & Dining,Recycled Aluminum,If You Care,7.12,3.3,24065,Grs Certified,1,0,0,1,1,0,0,1,60,1
P006145,Polyester Leggings,Fashion & Clothing,"88% Polyester, 12% Spandex",Lululemon,98.43,4.0,28096,,0,1,0,0,0,0,0,0,0,0
P006146,Plastic Spoon Set,Kitchen & Dining,"Nylon, Plastic",Generic,5.05,4.3,17350,,1,1,1,0,0,0,0,0,0,0
P006147,Glass Baby Bottle,Baby & Kids,"Borosilicate Glass, Silicone Sleeve",Dr. Brown'S,12.66,4.1,34252,,1,0,0,1,1,1,0,0,55,1
P006148,Stainless Steel Baby Cup,Baby & Kids,Food-Grade Stainless Steel,Pura,14.19,4.6,47953,,1,0,0,1,1,1,0,0,55,1
P006149,Natural Deodorant Stick,Personal Care,"Beeswax, Coconut Oil",Schmidt'S,10.3,4.3,25418,Leaping Bunny,1,0,1,0,0,1,0,0,48,1
P006150,Plastic Conditioner Bottle,Personal Care,Hdpe Plastic,Pantene,5.56,3.6,21029,,1,0,1,0,0,0,0,0,25,1
P006151,Recycled Sticky Notes,Office & Stationery,"Recycled Paper, Acrylic Adhesive",Post-It,4.63,3.3,3766,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P006152,Polyester T-Shirt,Fashion & Clothing,100% Polyester,H&M,11.04,3.7,47211,,0,1,0,0,0,0,0,0,0,0
P006153,Aluminum Foil,Kitchen & Dining,Aluminum,Reynolds,6.62,3.8,2813,,1,0,0,1,1,0,0,0,40,1
P006154,Compostable Tape,Office & Stationery,"Cellulose, Natural Rubber Adhesive",Nitto,7.2,3.0,6498,Bpi Certified,1,0,1,0,1,1,1,0,80,1
P006155,Glass Honey Jar,Food & Beverage,"Glass, Metal Lid",Beekeeper'S Naturals,16.42,3.5,43304,,1,0,0,1,1,1,0,0,55,1
P006156,Synthetic Baby Onesie,Baby & Kids,"60% Cotton, 40% Polyester",Carter'S,8.79,4.1,28871,,1,1,1,0,1,1,0,0,30,1
P006157,Gas Lawn Mower,Garden & Outdoors,"Steel, Aluminum, Gasoline Engine",Honda,346.25,4.3,1420,,1,0,0,1,1,0,0,0,40,1
P006158,Plastic Pet Food Mat,Pet Care,Pvc Plastic,Ourpets,4.85,4.2,4092,,1,1,1,0,0,0,0,0,0,0
P006159,Cfl Bulb,Electronics & Energy,"Glass, Mercury, Phosphor",Ge,6.18,3.7,18116,,1,0,0,1,1,1,0,0,55,1
P006160,Natural Rubber Bath Toy,Baby & Kids,100% Natural Hevea Rubber,Hevea,13.55,3.5,40243,,0,0,0,0,0,0,1,0,10,0
P006161,Plastic Spice Container,Food & Beverage,Polypropylene Plastic,Mccormick,4.45,3.0,2062,,1,1,1,0,0,0,0,0,0,0
P006162,Plastic Pet Food Mat,Pet Care,Pvc Plastic,Ourpets,5.23,3.7,47550,,1,1,1,0,0,0,0,0,0,0
P006163,Shampoo Bar Lavender,Personal Care,"Natural Oils, Coconut",Lush,10.68,4.5,18971,Cosmos Organic,1,0,1,0,0,0,1,0,43,1
P006164,Recycled Fleece Jacket,Fashion & Clothing,100% Recycled Polyester,Patagonia,118.82,4.2,20657,Grs Certified,1,1,0,1,0,0,0,1,10,1
P006165,Coconut Fiber Scrub Pad,Cleaning,"Coconut Coir, Natural Fiber",Ecoscrub,6.16,4.0,49675,Cosmos Natural,1,0,1,0,0,0,1,0,43,1
P006166,Battery Garden Light,Electronics & Energy,"Plastic, Alkaline Batteries",Hampton Bay,19.43,4.6,5334,,1,0,1,0,0,0,0,0,25,1
P006167,Plastic Trash Bag,Kitchen & Dining,Hdpe Plastic,Glad,8.49,4.4,29898,,1,0,1,0,0,0,0,0,25,1
P006168,Cardboard Binder,Office & Stationery,Recycled Cardboard,Avery,6.46,3.1,49934,Fsc Certified,1,0,0,1,0,0,0,1,40,1
P006169,Plastic Dog Bowl,Pet Care,Polypropylene Plastic,Van Ness,5.35,3.6,25418,,1,1,1,0,0,0,0,0,0,0
P006170,Plastic Bath Toy,Baby & Kids,"Pvc, Abs Plastic",Munchkin,7.27,5.0,11179,,1,1,1,0,0,0,0,0,0,0
P006171,Charcoal Floss,Personal Care,"Nylon, Charcoal",Charchoal Floss Co,5.39,4.7,26055,,0,1,0,0,0,0,0,0,0,0
P006172,Laundry Detergent Strips,Cleaning,"Plant-Based Surfactants, Paper Packaging",Tru Earth,19.62,4.0,35306,Cosmos Natural,1,0,1,1,0,0,1,0,63,1
P006173,Bamboo Toothbrush,Personal Care,Bamboo,Ecosmile,4.71,4.9,20623,Eu Ecolabel,1,0,1,0,1,1,0,0,75,1
P006174,Recycled Paper Towel,Kitchen & Dining,100% Recycled Paper,Seventh Generation,6.55,3.3,4200,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P006175,Plastic Trash Bag,Kitchen & Dining,Hdpe Plastic,Glad,7.12,4.1,18301,,1,0,1,0,0,0,0,0,25,1
P006176,Synthetic Baby Onesie,Baby & Kids,"60% Cotton, 40% Polyester",Carter'S,8.04,3.4,32136,,1,1,1,0,1,1,0,0,30,1
P006177,Silicone Shampoo Bottle,Personal Care,Silicone,Silikids,12.15,3.5,44883,,1,0,0,0,1,0,0,0,20,1
P006178,Plastic Olive Oil Bottle,Food & Beverage,Pet Plastic,Generic,7.3,3.3,25418,,1,0,1,0,0,0,0,0,25,1
P006179,Cloth Diaper,Baby & Kids,"Organic Cotton, Pul Cover",Bumgenius,19.05,4.4,45265,Gots,1,0,1,0,1,1,1,0,85,1
P006180,Recycled Sticky Notes,Office & Stationery,"Recycled Paper, Acrylic Adhesive",Post-It,4.67,3.4,10914,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P006181,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,6.29,3.1,4074,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P006182,Microfiber Cleaning Cloth,Cleaning,"80% Polyester, 20% Polyamide",E-Cloth,12.56,3.8,40425,,0,1,0,0,0,0,0,0,0,0
P006183,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,10.87,4.4,15318,,1,1,1,0,0,0,0,0,0,0
P006184,Bamboo Ruler,Office & Stationery,Bamboo,Westcott,3.76,4.8,42695,,1,0,1,0,1,1,0,0,60,1
P006185,Pu Leather Belt,Fashion & Clothing,"Pu Leather, Plastic",H&M,21.15,5.0,1436,,1,0,1,0,0,0,0,0,25,1
P006186,Plastic Ballpoint Pen,Office & Stationery,"Abs Plastic, Ink",Bic,0.97,5.0,28646,,1,1,1,0,0,0,0,0,0,0
P006187,Plastic Kids Lunchbox,Baby & Kids,Bpa-Free Plastic,Bentgo,18.0,5.0,21651,,1,1,1,0,0,0,0,0,0,0
P006188,Bamboo Pet Food Mat,Pet Care,Bamboo Fiber,Pawfect Pets,9.85,3.9,39,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P006189,Plastic Juice Bottle,Food & Beverage,Pet Plastic,Tropicana,4.2,4.4,11792,,1,0,1,0,0,0,0,0,25,1
P006190,Peat Compost,Garden & Outdoors,Peat Moss,Miracle-Gro,9.93,3.6,11061,,0,0,0,0,0,0,0,0,0,0
P006191,Plastic Crib,Baby & Kids,"Abs Plastic, Steel Hardware",Delta Children,154.9,3.5,3501,,1,1,1,1,0,0,0,0,15,0
P006192,Halogen Bulb,Electronics & Energy,"Glass, Halogen Gas, Tungsten",Sylvania,4.97,4.8,3193,,1,0,0,1,1,1,0,0,55,1
P006193,Natural Rubber Bath Toy,Baby & Kids,100% Natural Hevea Rubber,Hevea,12.75,4.8,36910,,0,0,0,0,0,0,1,0,10,0
P006194,Recycled Cotton Tote,Fashion & Clothing,100% Recycled Cotton,Baggu,13.43,4.9,25266,Grs Certified,1,0,1,1,1,1,0,1,100,1
P006195,Bamboo Razor,Personal Care,"Bamboo, Steel Blade",Jungle Strider,15.97,4.5,25418,Eu Ecolabel,1,0,1,1,1,1,0,0,95,1
P006196,Polyester Leggings,Fashion & Clothing,"88% Polyester, 12% Spandex",Lululemon,102.71,4.4,6580,,0,1,0,0,0,0,0,0,0,0
P006197,Recycled Sticky Notes,Office & Stationery,"Recycled Paper, Acrylic Adhesive",Post-It,5.24,3.9,10220,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P006198,Refillable Highlighter,Office & Stationery,"Abs Plastic, Refillable Ink",Stabilo,6.34,3.9,10142,,1,1,1,0,0,0,0,0,0,0
P006199,Paper-Based Pet Food Bag,Pet Care,"Kraft Paper, Foil Lining",Open Farm,41.49,3.8,49841,,1,0,1,1,0,0,0,0,45,1
P006200,Plastic Food Container,Kitchen & Dining,Polypropylene Plastic,Tupperware,9.22,4.1,41465,,1,1,1,0,0,0,0,0,0,0
P006201,Plastic Dog Bowl,Pet Care,Polypropylene Plastic,Van Ness,5.02,3.3,13483,,1,1,1,0,0,0,0,0,0,0
P006202,Battery Garden Light,Electronics & Energy,"Plastic, Alkaline Batteries",Hampton Bay,18.92,3.3,33266,,1,0,1,0,0,0,0,0,25,1
P006203,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,3.58,3.4,42303,,1,1,1,0,1,1,0,0,30,1
P006204,Chemical Cleaner Plastic Bottle,Cleaning,"Bleach, Synthetic Chemicals, Plastic",Mr. Clean,4.41,3.8,17090,,1,1,1,0,0,0,0,0,0,0
P006205,Conditioner Bar,Personal Care,"Cocoa Butter, Beeswax",Hibar,12.09,3.3,21207,Leaping Bunny,1,0,1,0,0,1,0,0,48,1
P006206,Plastic Dog Waste Bag,Pet Care,Ldpe Plastic,Dogipot,8.44,4.5,17906,,1,0,1,0,0,0,0,0,25,1
P006207,Polyester Coat,Fashion & Clothing,100% Polyester,Zara,74.24,5.0,9932,,0,1,0,0,0,0,0,0,0,0
P006208,Synthetic Tote Bag,Fashion & Clothing,Polypropylene,Generic,2.77,3.0,28176,,0,1,0,0,0,0,0,0,0,0
P006209,Disposable Paper Filter,Kitchen & Dining,Bleached Paper,Melitta,4.75,4.0,47967,,1,1,1,1,0,0,0,0,15,0
P006210,Natural Rubber Dog Toy,Pet Care,100% Natural Rubber,West Paw,13.83,3.1,24351,,1,0,1,0,1,1,1,0,70,1
P006211,Deodorant Crystal,Personal Care,Potassium Alum,Thai Crystal,8.71,3.7,36155,Cosmos Natural,0,0,0,0,0,0,0,0,8,1
P006212,Synthetic Underwear,Fashion & Clothing,"90% Nylon, 10% Elastane",Victoria'S Secret,14.92,4.8,53,,0,1,0,0,0,0,0,0,0,0
P006213,Beeswax Wood Polish,Cleaning,"Beeswax, Linseed Oil, Glass Jar",Howard,12.63,4.3,1905,,1,0,1,1,1,1,0,0,80,1
P006214,Plastic Landscape Fabric,Garden & Outdoors,Polypropylene Plastic,Dewitt,15.98,4.8,16592,,1,1,1,0,0,0,0,0,0,0
P006215,Plastic Water Bottle,Kitchen & Dining,Bpa-Free Plastic,Nalgene,10.58,4.8,29009,,1,1,1,0,0,0,0,0,0,0
P006216,Neem Oil Pest Spray,Garden & Outdoors,"Cold-Pressed Neem Oil, Water",Garden Safe,9.03,4.4,49332,Omri Listed,0,0,0,0,0,0,0,0,8,1
P006217,Plastic Stapler,Office & Stationery,"Abs Plastic, Metal",Swingline,7.15,4.0,22752,,1,1,1,1,0,0,0,0,15,0
P006218,Synthetic Pet Shampoo,Pet Care,"Synthetic Surfactants, Plastic Bottle",Hartz,5.99,3.1,28752,,1,1,1,0,0,0,0,0,0,0
P006219,Plastic Tea Bags,Food & Beverage,"Polypropylene, Paper, Tea",Lipton,4.96,4.2,31116,,1,1,1,1,0,0,0,0,15,0
P006220,Natural Mold Remover,Cleaning,"Tea Tree Oil, Vinegar",Benefect,14.55,4.6,25418,Ewg Verified,0,0,0,0,0,0,0,0,0,1
P006221,Plastic Straw,Kitchen & Dining,Polypropylene Plastic,Generic,0.97,3.3,12983,,1,1,1,0,0,0,0,0,0,0
P006222,Bamboo Ruler,Office & Stationery,Bamboo,Westcott,3.8,5.0,13530,,1,0,1,0,1,1,0,0,60,1
P006223,Terracotta Garden Pot,Garden & Outdoors,Terracotta Clay,Hc Companies,10.45,3.2,33173,,0,0,1,0,0,0,0,0,25,0
P006224,Plastic Tea Bags,Food & Beverage,"Polypropylene, Paper, Tea",Lipton,4.98,3.2,19458,,1,1,1,1,0,0,0,0,15,0
P006225,Cardboard Cereal Box,Food & Beverage,"Recycled Cardboard, Paper Lining",Kashi,6.5,4.5,23300,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P006226,Plastic Straw,Kitchen & Dining,Polypropylene Plastic,Generic,0.96,3.2,25418,,1,1,1,0,0,0,0,0,0,0
P006227,Cardboard Cereal Box,Food & Beverage,"Recycled Cardboard, Paper Lining",Kashi,5.53,4.0,8899,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P006228,Plastic Pet Food Mat,Pet Care,Pvc Plastic,Ourpets,4.9,4.0,6718,,1,1,1,0,0,0,0,0,0,0
P006229,Plastic Hot Water Bottle,Healthcare & Wellness,Pvc Plastic,Medline,9.66,4.4,14628,,1,1,1,0,0,0,0,0,0,0
P006230,Virgin Plastic Keyboard,Electronics & Energy,Abs Plastic,Logitech,27.49,4.0,17438,,1,1,1,0,0,0,0,0,0,0
P006231,Oxygen Bleach Powder,Cleaning,"Sodium Percarbonate, Cardboard Box",Oxiclean,11.49,4.2,18472,,1,0,0,1,0,0,0,0,20,1
P006232,Plastic Dryer Sheet,Cleaning,"Polyester, Synthetic Fragrance",Bounce,5.8,3.3,47341,,0,1,0,0,0,0,0,0,0,0
P006233,Solar Charger Panel,Electronics & Energy,"Monocrystalline Silicon, Aluminum Frame",Anker,44.37,3.8,47396,,1,0,0,1,1,0,0,0,40,1
P006234,Recycled Material Pet Bed,Pet Care,"Recycled Pet Fill, Cotton Cover",P.L.A.Y.,54.35,3.3,41676,Grs Certified,1,0,1,1,1,1,0,1,100,1
P006235,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,16.26,4.1,4762,,1,0,1,0,0,1,1,0,50,1
P006236,Cotton Produce Bag,Kitchen & Dining,Organic Cotton Mesh,Colony Co,10.04,3.3,48140,Gots,1,0,1,0,1,1,1,0,85,1
P006237,Plastic Tape,Office & Stationery,"Polypropylene Plastic, Acrylic Adhesive",Scotch,2.7,3.8,26406,,1,1,1,0,0,0,0,0,0,0
P006238,Plastic Adhesive Bandages,Healthcare & Wellness,"Polyethylene, Acrylic Adhesive",Band-Aid,5.02,3.8,26774,,0,1,0,0,0,0,0,0,0,0
P006239,Plastic Storage Jar,Kitchen & Dining,Polypropylene,Rubbermaid,6.24,4.8,27374,,0,1,0,0,0,0,0,0,0,0
P006240,Electric Toothbrush Head,Personal Care,"Plastic, Nylon",Philips,9.39,3.2,28304,,1,1,1,0,0,0,0,0,0,0
P006241,Organic Pet Shampoo Bar,Pet Care,"Organic Coconut Oil, Oatmeal",4-Legger,13.95,3.4,44624,Usda Organic,1,0,1,0,0,0,1,0,50,1
P006242,Plastic Kids Lunchbox,Baby & Kids,Bpa-Free Plastic,Bentgo,18.64,3.8,29593,,1,1,1,0,0,0,0,0,0,0
P006243,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,10.67,3.3,21644,,1,1,1,0,0,0,0,0,0,0
P006244,Mouthwash Tablets,Personal Care,"Sodium Bicarbonate, Natural",Unpaste,10.45,4.4,5744,Cosmos Natural,0,0,0,0,0,0,1,0,18,1
P006245,Plastic Mechanical Pencil,Office & Stationery,"Abs Plastic, Metal Tip",Pentel,3.63,3.3,36483,,1,1,1,1,0,0,0,0,15,0
P006246,Cellulose Dish Sponge,Kitchen & Dining,"Natural Cellulose, Loofah",Twist,4.77,4.5,31896,Cosmos Natural,1,0,1,0,0,0,1,0,43,1
P006247,Plastic Cutlery,Kitchen & Dining,Polystyrene Plastic,Generic,2.99,4.1,23076,,1,1,1,0,0,0,0,0,0,0
